CODIGO,DESCRICAO
293350,Valença
290120,Vitória da Conquista
290290,Vitória da Conquista
290350,Vitória da Conquista
290395,Vitória da Conquista
290515,Vitória da Conquista
290670,Vitória da Conquista
290689,Vitória da Conquista
290870,Vitória da Conquista
290900,Vitória da Conquista
291040,Vitória da Conquista
291995,Vitória da Conquista
292145,Vitória da Conquista
292470,Vitória da Conquista
292500,Vitória da Conquista
292510,Vitória da Conquista
292570,Vitória da Conquista
292665,Vitória da Conquista
293180,Vitória da Conquista
293330,Vitória da Conquista
290000,Ignorado - BA
299999,Ignorado - BA
310160,Alfenas/Machado
310200,Alfenas/Machado
310430,Alfenas/Machado
310530,Alfenas/Machado
310840,Alfenas/Machado
311100,Alfenas/Machado
311130,Alfenas/Machado
311160,Alfenas/Machado
311470,Alfenas/Machado
311710,Alfenas/Machado
312240,Alfenas/Machado
312520,Alfenas/Machado
313900,Alfenas/Machado
314720,Alfenas/Machado
315170,Alfenas/Machado
316690,Alfenas/Machado
310410,Guaxupé
310950,Guaxupé
312830,Guaxupé
312870,Guaxupé
313690,Guaxupé
314300,Guaxupé
314410,Guaxupé
310890,Itajubá
311720,Itajubá
311850,Itajubá
312110,Itajubá
312740,Itajubá
313240,Itajubá
313990,Itajubá
314040,Itajubá
314730,Itajubá
314910,Itajubá
315090,Itajubá
315100,Itajubá
316320,Itajubá
316540,Itajubá
317220,Itajubá
311460,Lavras
313040,Lavras
313080,Lavras
313430,Lavras
313450,Lavras
313820,Lavras
313870,Lavras
314460,Lavras
314990,Lavras
315470,Lavras
310140,Poços de Caldas
310260,Poços de Caldas
311030,Poços de Caldas
312990,Poços de Caldas
315180,Poços de Caldas
315920,Poços de Caldas
310790,Pouso Alegre/Santa Rita do Sapucaí
310830,Pouso Alegre/Santa Rita do Sapucaí
310910,Pouso Alegre/Santa Rita do Sapucaí
310970,Pouso Alegre/Santa Rita do Sapucaí
311050,Pouso Alegre/Santa Rita do Sapucaí
311060,Pouso Alegre/Santa Rita do Sapucaí
311360,Pouso Alegre/Santa Rita do Sapucaí
311780,Pouso Alegre/Santa Rita do Sapucaí
311790,Pouso Alegre/Santa Rita do Sapucaí
311990,Pouso Alegre/Santa Rita do Sapucaí
312440,Pouso Alegre/Santa Rita do Sapucaí
312450,Pouso Alegre/Santa Rita do Sapucaí
312510,Pouso Alegre/Santa Rita do Sapucaí
312920,Pouso Alegre/Santa Rita do Sapucaí
313060,Pouso Alegre/Santa Rita do Sapucaí
313150,Pouso Alegre/Santa Rita do Sapucaí
313360,Pouso Alegre/Santa Rita do Sapucaí
313490,Pouso Alegre/Santa Rita do Sapucaí
314340,Pouso Alegre/Santa Rita do Sapucaí
314380,Pouso Alegre/Santa Rita do Sapucaí
314440,Pouso Alegre/Santa Rita do Sapucaí
314600,Pouso Alegre/Santa Rita do Sapucaí
315250,Pouso Alegre/Santa Rita do Sapucaí
315960,Pouso Alegre/Santa Rita do Sapucaí
316230,Pouso Alegre/Santa Rita do Sapucaí
316440,Pouso Alegre/Santa Rita do Sapucaí
316557,Pouso Alegre/Santa Rita do Sapucaí
316580,Pouso Alegre/Santa Rita do Sapucaí
316740,Pouso Alegre/Santa Rita do Sapucaí
316905,Pouso Alegre/Santa Rita do Sapucaí
316910,Pouso Alegre/Santa Rita do Sapucaí
316980,Pouso Alegre/Santa Rita do Sapucaí
310120,São Lourenço
310130,São Lourenço
310490,São Lourenço
311410,São Lourenço
311480,São Lourenço
311550,São Lourenço
311770,São Lourenço
312050,São Lourenço
312080,São Lourenço
312280,São Lourenço
313300,São Lourenço
313310,São Lourenço
313590,São Lourenço
313780,São Lourenço
314190,São Lourenço
314550,São Lourenço
314760,São Lourenço
315260,São Lourenço
316370,São Lourenço
316490,São Lourenço
316640,São Lourenço
316700,São Lourenço
316780,São Lourenço
317170,São Lourenço
313290,São Sebastião do Paraíso
313480,São Sebastião do Paraíso
314320,São Sebastião do Paraíso
315290,São Sebastião do Paraíso
316470,São Sebastião do Paraíso
316510,São Sebastião do Paraíso
311070,Três Corações
311390,Três Corações
316080,Três Corações
316520,Três Corações
316930,Três Corações
310710,Três Pontas
311870,Três Pontas
313050,Três Pontas
315830,Três Pontas
316940,Três Pontas
311090,Varginha
311900,Varginha
312360,Varginha
314260,Varginha
316200,Varginha
317070,Varginha
310163,Barbacena
310210,Barbacena
310290,Barbacena
310560,Barbacena
311220,Barbacena
311320,Barbacena
311630,Barbacena
312150,Barbacena
312940,Barbacena
314660,Barbacena
315440,Barbacena
315730,Barbacena
315870,Barbacena
315940,Barbacena
316620,Barbacena
310590,São João Del Rei
310800,São João Del Rei
311520,São João Del Rei
311970,São João Del Rei
312300,São João Del Rei
313000,São João Del Rei
313740,São João Del Rei
313910,São João Del Rei
314450,São João Del Rei
315030,São João Del Rei
315270,São João Del Rei
315420,São João Del Rei
315610,São João Del Rei
315733,São João Del Rei
316250,São João Del Rei
316500,São João Del Rei
316530,São João Del Rei
316880,São João Del Rei
310620,Belo Horizonte/Nova Lima/Santa Luzia
310640,Belo Horizonte/Nova Lima/Santa Luzia
311000,Belo Horizonte/Nova Lima/Santa Luzia
313460,Belo Horizonte/Nova Lima/Santa Luzia
313660,Belo Horizonte/Nova Lima/Santa Luzia
314230,Belo Horizonte/Nova Lima/Santa Luzia
314480,Belo Horizonte/Nova Lima/Santa Luzia
315390,Belo Horizonte/Nova Lima/Santa Luzia
315460,Belo Horizonte/Nova Lima/Santa Luzia
315480,Belo Horizonte/Nova Lima/Santa Luzia
315670,Belo Horizonte/Nova Lima/Santa Luzia
315780,Belo Horizonte/Nova Lima/Santa Luzia
316830,Belo Horizonte/Nova Lima/Santa Luzia
310670,Betim
310810,Betim
310900,Betim
312060,Betim
312410,Betim
312600,Betim
313010,Betim
313665,Betim
314015,Betim
314070,Betim
315040,Betim
315530,Betim
316292,Betim
311860,Contagem
312980,Contagem
316553,Contagem
310480,Curvelo
310920,Curvelo
311910,Curvelo
312090,Curvelo
312570,Curvelo
313110,Curvelo
314250,Curvelo
314360,Curvelo
315320,Curvelo
316060,Curvelo
316935,Curvelo
311380,Guanhães
312260,Guanhães
312310,Guanhães
312800,Guanhães
314060,Guanhães
315600,Guanhães
315680,Guanhães
316610,Guanhães
317180,Guanhães
310540,Itabira
310770,Itabira
311535,Itabira
312590,Itabira
313170,Itabira
313280,Itabira
314370,Itabira
314750,Itabira
315720,Itabira
315800,Itabira
316050,Itabira
316190,Itabira
316480,Itabira
313190,Ouro Preto
314000,Ouro Preto
314610,Ouro Preto
310600,João Monlevade
313620,João Monlevade
314470,João Monlevade
315570,João Monlevade
316100,João Monlevade
310020,Sete Lagoas
310320,Sete Lagoas
310500,Sete Lagoas
310700,Sete Lagoas
310960,Sete Lagoas
310990,Sete Lagoas
311250,Sete Lagoas
311560,Sete Lagoas
311890,Sete Lagoas
312640,Sete Lagoas
312720,Sete Lagoas
313100,Sete Lagoas
313570,Sete Lagoas
313970,Sete Lagoas
314350,Sete Lagoas
314640,Sete Lagoas
314690,Sete Lagoas
314740,Sete Lagoas
315200,Sete Lagoas
315360,Sete Lagoas
315370,Sete Lagoas
315850,Sete Lagoas
316720,Sete Lagoas
311787,Vespasiano/Lagoa Santa
313760,Vespasiano/Lagoa Santa
314110,Vespasiano/Lagoa Santa
314930,Vespasiano/Lagoa Santa
315900,Vespasiano/Lagoa Santa
316295,Vespasiano/Lagoa Santa
317120,Vespasiano/Lagoa Santa
311350,Diamantina/Itamarandiba
311680,Diamantina/Itamarandiba
311810,Diamantina/Itamarandiba
312010,Diamantina/Itamarandiba
312100,Diamantina/Itamarandiba
312160,Diamantina/Itamarandiba
312540,Diamantina/Itamarandiba
312550,Diamantina/Itamarandiba
312695,Diamantina/Itamarandiba
312760,Diamantina/Itamarandiba
313250,Diamantina/Itamarandiba
315330,Diamantina/Itamarandiba
316590,Diamantina/Itamarandiba
310445,Turmalina/Minas Novas/Capelinha
311230,Turmalina/Minas Novas/Capelinha
311610,Turmalina/Minas Novas/Capelinha
313652,Turmalina/Minas Novas/Capelinha
313835,Turmalina/Minas Novas/Capelinha
314180,Turmalina/Minas Novas/Capelinha
316970,Turmalina/Minas Novas/Capelinha
317107,Turmalina/Minas Novas/Capelinha
310740,Bom Despacho
311980,Bom Despacho
312320,Bom Despacho
312470,Bom Despacho
313880,Bom Despacho
314050,Bom Despacho
314240,Bom Despacho
316660,Bom Despacho
310420,Formiga
310510,Formiga
311995,Formiga
312610,Formiga
313030,Formiga
314130,Formiga
314650,Formiga
316820,Formiga
313220,Itaúna
313370,Itaúna
313380,Itaúna
315060,Itaúna
311760,Pará de Minas/Nova Serrana
313020,Pará de Minas/Nova Serrana
313830,Pará de Minas/Nova Serrana
314520,Pará de Minas/Nova Serrana
314580,Pará de Minas/Nova Serrana
314710,Pará de Minas/Nova Serrana
314960,Pará de Minas/Nova Serrana
315140,Pará de Minas/Nova Serrana
316310,Pará de Minas/Nova Serrana
310780,Caratinga
311340,Caratinga
312385,Caratinga
313055,Caratinga
313090,Caratinga
315015,Caratinga
315725,Caratinga
315935,Caratinga
316095,Caratinga
316447,Caratinga
317005,Caratinga
317057,Caratinga
317115,Caratinga
310300,Coronel Fabriciano/Timóteo
311940,Coronel Fabriciano/Timóteo
312000,Coronel Fabriciano/Timóteo
312180,Coronel Fabriciano/Timóteo
313500,Coronel Fabriciano/Timóteo
314030,Coronel Fabriciano/Timóteo
315053,Coronel Fabriciano/Timóteo
316870,Coronel Fabriciano/Timóteo
310180,Governador Valadares
310220,Governador Valadares
311265,Governador Valadares
311920,Governador Valadares
312220,Governador Valadares
312370,Governador Valadares
312580,Governador Valadares
312690,Governador Valadares
312730,Governador Valadares
312750,Governador Valadares
312770,Governador Valadares
313320,Governador Valadares
313507,Governador Valadares
314010,Governador Valadares
314420,Governador Valadares
315750,Governador Valadares
316160,Governador Valadares
316165,Governador Valadares
316300,Governador Valadares
316550,Governador Valadares
316770,Governador Valadares
316840,Governador Valadares
316950,Governador Valadares
317150,Governador Valadares
317190,Governador Valadares
310050,Ipatinga
310630,Ipatinga
310880,Ipatinga
310925,Ipatinga
312250,Ipatinga
312930,Ipatinga
313115,Ipatinga
313130,Ipatinga
313610,Ipatinga
314170,Ipatinga
314435,Ipatinga
314995,Ipatinga
315895,Ipatinga
316260,Ipatinga
311570,Mantena/Itabirinha
312210,Mantena/Itabirinha
313180,Mantena/Itabirinha
313960,Mantena/Itabirinha
314150,Mantena/Itabirinha
314467,Mantena/Itabirinha
316105,Mantena/Itabirinha
316257,Mantena/Itabirinha
310110,Resplendor
311840,Resplendor
312083,Resplendor
312737,Resplendor
313410,Resplendor
315430,Resplendor
315950,Resplendor
310150,Além Paraíba
312460,Além Paraíba
315110,Além Paraíba
316000,Além Paraíba
317210,Além Paraíba
311010,Carangola
311210,Carangola
311330,Carangola
312200,Carangola
312420,Carangola
312530,Carangola
312595,Carangola
314587,Carangola
314875,Carangola
314900,Carangola
316920,Carangola
310440,Leopoldina/Cataguases
310460,Leopoldina/Cataguases
311530,Leopoldina/Cataguases
312290,Leopoldina/Cataguases
313260,Leopoldina/Cataguases
313800,Leopoldina/Cataguases
313840,Leopoldina/Cataguases
314670,Leopoldina/Cataguases
315410,Leopoldina/Cataguases
315840,Leopoldina/Cataguases
310310,Muriaé
310550,Muriaé
312490,Muriaé
314210,Muriaé
314220,Muriaé
314390,Muriaé
314820,Muriaé
315645,Muriaé
316140,Muriaé
316443,Muriaé
317140,Muriaé
310330,Santos Dumont
314570,Santos Dumont
316070,Santos Dumont
310690,São João Nepomuceno
312130,São João Nepomuceno
312850,São João Nepomuceno
313980,São João Nepomuceno
314020,São João Nepomuceno
314950,São João Nepomuceno
315620,São João Nepomuceno
316290,São João Nepomuceno
316560,São João Nepomuceno
310870,Ubá
311670,Ubá
312190,Ubá
312330,Ubá
312400,Ubá
312840,Ubá
312880,Ubá
312900,Ubá
314160,Ubá
315130,Ubá
315310,Ubá
315580,Ubá
315630,Ubá
316150,Ubá
316570,Ubá
316730,Ubá
316790,Ubá
316900,Ubá
316990,Ubá
317200,Ubá
311880,Coração de Jesus
313560,Coração de Jesus
313730,Coração de Jesus
316225,Coração de Jesus
316265,Coração de Jesus
310850,Francisco Sá
311270,Francisco Sá
312030,Francisco Sá
312670,Francisco Sá
312780,Francisco Sá
313657,Francisco Sá
311547,Janaúba/Monte Azul
312430,Janaúba/Monte Azul
312733,Janaúba/Monte Azul
313505,Janaúba/Monte Azul
313510,Janaúba/Monte Azul
313925,Janaúba/Monte Azul
314085,Janaúba/Monte Azul
314100,Janaúba/Monte Azul
314290,Janaúba/Monte Azul
314505,Janaúba/Monte Azul
314655,Janaúba/Monte Azul
315220,Janaúba/Monte Azul
315450,Janaúba/Monte Azul
316695,Janaúba/Monte Azul
317103,Janaúba/Monte Azul
310825,Januária
311783,Januária
313210,Januária
313520,Januária
314915,Januária
310940,Pirapora
312960,Pirapora
313810,Pirapora
315120,Pirapora
315213,Pirapora
315760,Pirapora
317080,Pirapora
312070,Patos de Minas
312860,Patos de Minas
312890,Patos de Minas
313710,Patos de Minas
313750,Patos de Minas
314800,Patos de Minas
315340,Patos de Minas
316170,Patos de Minas
316680,Patos de Minas
317075,Patos de Minas
317100,Patos de Minas
310450,Unaí/Paracatu
310820,Unaí/Paracatu
310930,Unaí/Paracatu
310945,Unaí/Paracatu
311615,Unaí/Paracatu
312247,Unaí/Paracatu
312620,Unaí/Paracatu
314437,Unaí/Paracatu
314700,Unaí/Paracatu
315445,Unaí/Paracatu
317040,Unaí/Paracatu
317047,Unaí/Paracatu
310030,Manhuaçu
310205,Manhuaçu
311290,Manhuaçu
311600,Manhuaçu
311740,Manhuaçu
312352,Manhuaçu
313120,Manhuaçu
313770,Manhuaçu
313867,Manhuaçu
313940,Manhuaçu
313950,Manhuaçu
314053,Manhuaçu
314090,Manhuaçu
314400,Manhuaçu
315190,Manhuaçu
315350,Manhuaçu
315415,Manhuaçu
315790,Manhuaçu
315890,Manhuaçu
316255,Manhuaçu
316360,Manhuaçu
316760,Manhuaçu
316805,Manhuaçu
310040,Ponte Nova
310230,Ponte Nova
310250,Ponte Nova
310570,Ponte Nova
312170,Ponte Nova
312270,Ponte Nova
312820,Ponte Nova
313550,Ponte Nova
314585,Ponte Nova
315020,Ponte Nova
315210,Ponte Nova
315400,Ponte Nova
315490,Ponte Nova
315500,Ponte Nova
315740,Ponte Nova
316010,Ponte Nova
316340,Ponte Nova
316400,Ponte Nova
316556,Ponte Nova
316630,Ponte Nova
317050,Ponte Nova
310370,Viçosa
311020,Viçosa
311170,Viçosa
314830,Viçosa
314880,Viçosa
315230,Viçosa
316380,Viçosa
316850,Viçosa
317130,Viçosa
310090,Águas Formosas
310660,Águas Formosas
312015,Águas Formosas
312705,Águas Formosas
313890,Águas Formosas
314850,Águas Formosas
315765,Águas Formosas
317030,Águas Formosas
310340,Araçuaí
310650,Araçuaí
311950,Araçuaí
312650,Araçuaí
313545,Araçuaí
317160,Araçuaí
311700,Itaobim
313330,Itaobim
313400,Itaobim
314140,Itaobim
314315,Itaobim
315217,Itaobim
311370,Nanuque
314430,Nanuque
316670,Nanuque
311300,Padre Paraíso
311545,Padre Paraíso
313230,Padre Paraíso
314630,Padre Paraíso
310100,Pedra azul
310270,Pedra azul
312235,Pedra azul
312245,Pedra azul
314870,Pedra azul
310400,Araxá
311150,Araxá
312950,Araxá
314920,Araxá
314980,Araxá
315300,Araxá
315770,Araxá
316810,Araxá
311455,Frutal/Iturama
311690,Frutal/Iturama
312700,Frutal/Iturama
312710,Frutal/Iturama
313340,Frutal/Iturama
313440,Frutal/Iturama
313862,Frutal/Iturama
315070,Frutal/Iturama
315160,Frutal/Iturama
316130,Frutal/Iturama
317043,Frutal/Iturama
310070,Uberaba
311140,Uberaba
311730,Uberaba
311820,Uberaba
312125,Uberaba
315690,Uberaba
317010,Uberaba
317110,Uberaba
310980,Ituiutaba
311110,Ituiutaba
311180,Ituiutaba
311260,Ituiutaba
311580,Ituiutaba
312910,Ituiutaba
313140,Ituiutaba
313420,Ituiutaba
315980,Ituiutaba
310010,Patrocínio/Monte Carmelo
311930,Patrocínio/Monte Carmelo
312350,Patrocínio/Monte Carmelo
312480,Patrocínio/Monte Carmelo
312790,Patrocínio/Monte Carmelo
313160,Patrocínio/Monte Carmelo
314310,Patrocínio/Monte Carmelo
314810,Patrocínio/Monte Carmelo
315640,Patrocínio/Monte Carmelo
310350,Uberlândia/Araguari
310375,Uberlândia/Araguari
311500,Uberlândia/Araguari
313070,Uberlândia/Araguari
314280,Uberlândia/Araguari
314500,Uberlândia/Araguari
315280,Uberlândia/Araguari
316960,Uberlândia/Araguari
317020,Uberlândia/Araguari
313695,Manga
313930,Manga
314225,Manga
314270,Manga
316245,Manga
310855,João Pinheiro
313630,João Pinheiro
313753,João Pinheiro
311800,Congonhas
312140,Congonhas
312390,Congonhas
313540,Congonhas
314590,Congonhas
316090,Congonhas
311310,Conselheiro Lafaiete
311490,Conselheiro Lafaiete
311540,Conselheiro Lafaiete
311830,Conselheiro Lafaiete
312040,Conselheiro Lafaiete
313390,Conselheiro Lafaiete
313790,Conselheiro Lafaiete
315080,Conselheiro Lafaiete
315380,Conselheiro Lafaiete
315520,Conselheiro Lafaiete
315910,Conselheiro Lafaiete
316600,Conselheiro Lafaiete
310380,São Gotardo
311430,São Gotardo
314120,São Gotardo
315550,São Gotardo
315970,São Gotardo
316210,São Gotardo
316890,São Gotardo
310730,Bocaiúva
312380,Bocaiúva
312660,Bocaiúva
312825,Bocaiúva
313640,Bocaiúva
314545,Bocaiúva
311650,Montes Claros
312735,Montes Claros
313200,Montes Claros
313680,Montes Claros
314200,Montes Claros
314330,Montes Claros
310665,Taiobeiras
312087,Taiobeiras
313065,Taiobeiras
314345,Taiobeiras
314465,Taiobeiras
315560,Taiobeiras
316045,Taiobeiras
316270,Taiobeiras
316800,Taiobeiras
317065,Taiobeiras
310390,Divinópolis
311420,Divinópolis
311660,Divinópolis
312230,Divinópolis
313350,Divinópolis
314970,Divinópolis
316180,Divinópolis
316460,Divinópolis
313530,Lagoa da Prata/Santo Antônio do Monte
313720,Lagoa da Prata/Santo Antônio do Monte
314890,Lagoa da Prata/Santo Antônio do Monte
316040,Lagoa da Prata/Santo Antônio do Monte
311400,Oliveira/Santo Antônio do Amparo
311450,Oliveira/Santo Antônio do Amparo
314560,Oliveira/Santo Antônio do Amparo
314770,Oliveira/Santo Antônio do Amparo
315990,Oliveira/Santo Antônio do Amparo
316120,Oliveira/Santo Antônio do Amparo
310080,Campo Belo
311040,Campo Belo
311120,Campo Belo
311190,Campo Belo
311200,Campo Belo
312020,Campo Belo
315880,Campo Belo
310280,Lima Duarte
310360,Lima Duarte
310680,Lima Duarte
310720,Lima Duarte
310750,Lima Duarte
313850,Lima Duarte
313860,Lima Duarte
314540,Lima Duarte
314780,Lima Duarte
314940,Lima Duarte
315590,Lima Duarte
315727,Lima Duarte
315930,Lima Duarte
311240,Cássia
311510,Cássia
311640,Cássia
312120,Cássia
312970,Cássia
310190,Passos
310760,Passos
311440,Passos
312630,Passos
313375,Passos
314510,Passos
314790,Passos
316220,Passos
316294,Passos
316390,Passos
311280,Piumhi
312340,Piumhi
312810,Piumhi
315050,Piumhi
315150,Piumhi
316430,Piumhi
317060,Piumhi
310170,Almenara/Jacinto
310520,Almenara/Jacinto
312560,Almenara/Jacinto
313470,Almenara/Jacinto
313580,Almenara/Jacinto
313600,Almenara/Jacinto
313650,Almenara/Jacinto
314055,Almenara/Jacinto
314675,Almenara/Jacinto
315510,Almenara/Jacinto
315660,Almenara/Jacinto
315710,Almenara/Jacinto
315810,Almenara/Jacinto
316030,Almenara/Jacinto
310240,Serro
311750,Serro
316020,Serro
316650,Serro
316710,Serro
311080,Itambacuri
313270,Itambacuri
314490,Itambacuri
315000,Itambacuri
316330,Itambacuri
310610,Juiz de Fora
311590,Juiz de Fora
311620,Juiz de Fora
311960,Juiz de Fora
312500,Juiz de Fora
312738,Juiz de Fora
313670,Juiz de Fora
314080,Juiz de Fora
315010,Juiz de Fora
315540,Juiz de Fora
315860,Juiz de Fora
316750,Juiz de Fora
312707,Salinas
314537,Salinas
314625,Salinas
315650,Salinas
315700,Salinas
315737,Salinas
310285,Teófilo Otoni/Malacacheta
310470,Teófilo Otoni/Malacacheta
312675,Teófilo Otoni/Malacacheta
312680,Teófilo Otoni/Malacacheta
313700,Teófilo Otoni/Malacacheta
313920,Teófilo Otoni/Malacacheta
314530,Teófilo Otoni/Malacacheta
314535,Teófilo Otoni/Malacacheta
314620,Teófilo Otoni/Malacacheta
315240,Teófilo Otoni/Malacacheta
316555,Teófilo Otoni/Malacacheta
316860,Teófilo Otoni/Malacacheta
313005,São Francisco
315057,São Francisco
316110,São Francisco
316420,São Francisco
317052,São Francisco
310860,Brasília de Minas
311115,Brasília de Minas
312965,Brasília de Minas
313535,Brasília de Minas
313865,Brasília de Minas
313868,Brasília de Minas
314795,Brasília de Minas
316240,Brasília de Minas
317000,Brasília de Minas
317090,Brasília de Minas
310060,Peçanha/São João Evangelista/Santa Maria do
311205,Peçanha/São João Evangelista/Santa Maria do
313655,Peçanha/São João Evangelista/Santa Maria do
314840,Peçanha/São João Evangelista/Santa Maria do
314860,Peçanha/São João Evangelista/Santa Maria do
315820,Peçanha/São João Evangelista/Santa Maria do
316280,Peçanha/São João Evangelista/Santa Maria do
316350,Peçanha/São João Evangelista/Santa Maria do
316410,Peçanha/São João Evangelista/Santa Maria do
316450,Peçanha/São João Evangelista/Santa Maria do
310000,Ignorado - MG
319999,Ignorado - MG
320013,Central
320035,Central
320080,Central
320150,Central
320225,Central
320320,Central
320330,Central
320335,Central
320400,Central
320435,Central
320465,Central
320470,Central
320495,Central
320501,Central
320517,Central
320010,Metropolitana
320060,Metropolitana
320115,Metropolitana
320130,Metropolitana
320170,Metropolitana
320190,Metropolitana
320220,Metropolitana
320240,Metropolitana
320245,Metropolitana
320250,Metropolitana
320270,Metropolitana
320290,Metropolitana
320313,Metropolitana
320316,Metropolitana
320334,Metropolitana
320450,Metropolitana
320455,Metropolitana
320460,Metropolitana
320500,Metropolitana
320506,Metropolitana
320510,Metropolitana
320520,Metropolitana
320530,Metropolitana
320016,Norte
320090,Norte
320100,Norte
320160,Norte
320210,Norte
320305,Norte
320350,Norte
320360,Norte
320390,Norte
320405,Norte
320410,Norte
320425,Norte
320490,Norte
320515,Norte
320020,Sul
320030,Sul
